EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,method,stem
5.994120655908962,0.8309282259478401,16.210604771974428,25.77768033284931,15.808722244510857,0.1725055575222665,0.7244672821630695,0.0570901866897911,0.017654290737860748,0.07453679169536347,0.6898643396428848,0.05576487636290522,0.005681295683561809,0.25432470758314646,0.6128622567616226,0.6504872381471184,0.3939954612906752,19.358448649819792,0.14050938789870968,0.1567216925519439,0.6742065333958962,0.0425049553362063,0.3025061597083267,Retrained,03-B01
6.885512485199381,1.9231398834281617,30.70080934091036,20.36481989211731,12.485326658200206,0.30209601999809066,0.4802407677724943,0.2244436320167083,0.03383748734922012,0.04236505827961859,0.06129318928114013,0.06081537490328448,0.012752804369129043,0.22678172377624328,0.3848325092937966,1.0148797506966198,0.4129600972162646,15.865241127714798,0.037756688367754414,0.12100449875637764,1.802135384671784,0.02198231129138195,0.5822097287047994,Retrained,03-C09
6.40857933068452,1.392758459862959,20.701429881310727,21.232916170536956,13.352554724443461,0.2475756351354203,0.48425000361948467,0.1159579930845076,0.024748220002742426,0.059221537389839186,0.08777442285309486,0.0600417122765695,0.008304166729665522,0.3004158229136768,0.5398060836771544,0.5954828184425993,0.34475367570020315,16.778897493330078,0.06824188039001927,0.17126905819596416,1.2214894016669948,0.03163146323045482,0.4635198070403858,Retrained,03-E06
6.601426244502118,1.715775921777201,23.614898760910982,18.651474941340215,11.660916160315319,0.294439491951772,0.6556551778007219,0.18748084953960475,0.030586362577596372,0.07398515001114421,0.5273237976534054,0.06682712415797712,0.010609636919688904,0.28615845927428435,0.476093099911372,0.8115123628340195,0.5296962992413962,15.646376929191884,0.07221977538230054,0.15754529024817643,1.5582306315290246,0.03966417046328743,0.5492148134402566,Retrained,03-F07
6.233293459618594,1.1338666672098796,18.61849686585898,19.84945137380399,12.614849408857674,0.26541562262456025,0.6855392718865974,0.14398315161016184,0.02275001170683995,0.08037128501056358,0.6028644059925277,0.07696910246325443,0.0063665302258590776,0.25806510007541905,0.4387623381629148,0.9540938636551473,0.5087006737464691,16.100713644522248,0.08993175042181019,0.1484746172665652,0.9853920499433144,0.04379960767760688,0.48703163757151363,Retrained,04-C12
6.356713816588772,1.284825066052111,20.063516105668384,21.723183172971837,13.61506396937634,0.24460192173036116,0.6371054356455443,0.12420736001385586,0.026007571040297762,0.054289412162561175,0.51977057783912,0.07177356212699813,0.009099776824599686,0.1657267897701478,0.5297820958961937,0.7105464666678092,0.4290638500776171,16.4529072769701,0.06265894652759574,0.08903301065245373,1.1957920553996573,0.02884556476813485,0.46035827869258744,Retrained,04-F04
6.332144303346922,1.1486701322319757,19.81558135551225,21.068119045391615,13.351011208076859,0.2754573888312611,0.4788403499323883,0.19652474220196037,0.02645603519650261,0.08575613162014456,0.07423678889325169,0.06190675233415435,0.011323672511707955,0.3181144139937037,0.40055194135010896,0.15860719157883285,0.2768005691367824,17.029597183290047,0.09297629866187351,0.19072523154845022,0.9579449006835254,0.04686470966287303,0.5040500679996491,Retrained,04-H07
6.625049615088095,1.6113007444918672,24.064652337022775,20.14270209787412,12.585800138759376,0.2995966228152354,0.6030395674664384,0.1988538954105449,0.029535630227478318,0.0800032305791054,0.43621590523072035,0.07071679398790481,0.006738579736661646,0.27247052881638817,0.37145858312094693,1.0462948620857682,0.43655641766042946,16.665268645775967,0.07750906222406352,0.15024474262940224,1.461056001862465,0.043102102978093686,0.5560911426523771,Retrained,05-B02
5.840448953536067,0.8717544062186331,14.313307197550829,23.23671938488261,14.551217612694819,0.20470911113957713,0.7368219608603963,0.04508563756171115,0.02123592832799121,0.1043669215085018,0.6999412044521399,0.03883562265149368,0.006081334657727863,0.12939654188559552,0.8038104189463957,0.5129321130590903,0.34890980800490556,18.061419065719072,0.17638674986516453,0.0703803721773788,0.8013740340412543,0.061387931793409595,0.34803029048574463,Retrained,05-D09
6.3670691767597525,1.204429891573172,20.094425880348272,20.02257872178736,12.585210994294943,0.2446849172506183,0.46759287119166554,0.09161102226607921,0.01977908155579684,0.05012556800078821,0.07754500397115477,0.06218428824949732,0.008860504376384883,0.33211691949256683,0.39517866295294823,0.12497108624286118,0.24483858136219042,15.985178729439326,0.05724586269357934,0.1989072862241663,1.0055226053490056,0.026497524691999504,0.4628723098092371,Retrained,08-F07
5.715854885869158,3.993194370008016,17.21889046289802,4.028198378056985,2.0104229551955775,0.4290054010822259,0.7074186601721565,0.43635706016866815,0.09434183105346375,0.19597863224149992,0.6930282960277238,0.322743126012873,0.02461875414570693,0.5420096468625624,0.0004089208799411945,1.4878061970480956,0.6661623983790528,57.13326491229588,0.15140593455697557,0.29241838452703917,3.700775985480977,0.112825480104611,0.7451853220598408,Avg,02-A02
5.909650258548446,1.8210834984720137,17.706742592690954,4.828560951326955,2.5507206079226448,0.5957465923770381,0.667097232762523,0.3177606040900415,0.05490277941187445,0.5432661332021212,0.6631772638620116,0.2895694774942105,0.032285159219366394,0.7293939940346328,0.00115644555063692,1.6058211676908796,0.5934193800751196,57.16170347512418,0.5422545063148221,0.5044104971865799,1.3166730012854337,0.41892732102959995,0.7725658637244762,Avg,02-B08
5.939616168793285,3.6084216210406463,17.495608279706303,6.159507557852458,3.029159301914935,0.672540312277436,0.7785699141311839,0.33393744168826045,0.06054499184198627,0.647492206081189,0.7688274514504734,0.23383110477748814,0.013036333906233401,0.2918438370272682,0.0009958530152481388,1.074523461447147,0.637111349190119,57.15567598024097,0.6764640578075127,0.15235462941675237,3.456066991623894,0.5427487056028042,0.8023319189520678,Avg,02-C08
4.544578484503479,3.4082413972574273,8.721141046703979,3.0519345492239536,1.2006522722681332,0.479156336318698,0.8108812904517457,0.39363328029966177,0.06633636505056466,0.28303518663272076,0.8034484576234926,0.27809501764593175,0.01980919160972032,0.5713249597070362,0.003535677633978575,1.4297016964969909,0.695831059498638,57.13090902428707,0.21968354839714171,0.31472490692109556,3.0935164903363317,0.17260668037672203,0.785705992260674,Avg,02-D09
5.486291239068852,3.724647055597952,13.461041666693069,3.1670259490769843,1.6505807192131912,0.7008448989235001,0.8683870105133209,0.3372481166539569,0.06447696514596063,0.6760260568955143,0.8668150242652075,0.2808174339823005,0.02131035617690236,0.6279050947096497,0.0015938424358836207,1.1433619805006408,0.6736673348750148,57.179359955099,0.6832427575360535,0.34611559644820034,3.3785314591497517,0.5689579820875152,0.8327318157594849,Avg,02-E11
4.816359209799151,2.47387957073796,13.943595741029236,6.33756901313093,2.609274086128813,0.5021855553515079,0.8015295309886352,0.300625724414958,0.04021988077904085,0.3879733501486249,0.8006437145861646,0.2894346630633299,0.03832328866487988,0.8192824007295465,0.0032389454423697693,1.3440732159173503,0.6630472819455355,57.183444741720244,0.35419101993049357,0.5181790214748521,1.955700549263108,0.2626950133718084,0.7416760973312074,Avg,03-B01
5.81117472674519,4.344247838349354,18.939636288054153,4.349357784083608,2.2480351495597777,0.40833449129652927,0.5947573561834779,0.4597146063523238,0.11095684999438084,0.1511137471697076,0.5214166961629546,0.22148547723365886,0.02089783832389338,0.3660385478034896,0.00023390056123618588,1.3518863407311772,0.5543177050095025,57.08252680907363,0.11502663040156787,0.1914570528827113,4.152790785466642,0.08424792615699676,0.7324210564360618,Avg,03-C09
5.611082156557231,3.3345478737717453,14.144350751475546,3.653257515081008,1.911774052550787,0.447208882981891,0.7014520695197997,0.3763561685883647,0.08073071430624439,0.24538249973679618,0.6887235466081549,0.29599437995691685,0.02247742500774408,0.6913517485623037,0.0006533544555065513,1.482191282750597,0.6614597974280993,57.161500164842295,0.19632225744474402,0.3916840227596623,2.942863851012083,0.14677827301127916,0.7476394929525029,Avg,03-E06
5.752613688326047,3.855544013190636,15.959562958830396,3.14933295246393,1.6036449530717787,0.447664127045817,0.7154498023405061,0.4210734352763408,0.09121234058893146,0.22950246658140142,0.6926460605994398,0.2467923954690661,0.02146788764644626,0.7654493882076125,0.0006248772661616198,1.3031965641816043,0.731030816341806,57.15892572474771,0.17779203330848506,0.43087755261387883,3.4246664605767574,0.1351530883821107,0.7601751657095233,Avg,03-F07
